event_id,session_id,customer_id,event_time,event_type,device,traffic_source,page
500376,S100316,1006,2025-02-18 19:13:00,page_view,tablet,ads,/checkout
500377,S100655,,2025-01-02 01:39:00,page_view,desktop,email,/home
500378,S100334,1075,2024-11-15 14:53:00,add_to_cart,mobile,direct,/blog
500379,S100017,1103,2025-01-06 22:24:00,page_view,mobile,email,/search
500380,S100070,1056,2025-02-25 20:36:00,search,mobile,organic,/checkout
500381,S100174,1059,2025-01-21 15:05:00,add_to_cart,mobile,social,/checkout
500382,S100799,1113,2025-01-27 23:15:00,add_to_cart,mobile,direct,/home
500383,S100338,1115,2025-01-05 02:29:00,page_view,mobile,ads,/search
500384,S100247,1031,2025-02-05 18:43:00,page_view,desktop,direct,/home
500385,S100192,1026,2024-11-12 07:25:00,page_view,mobile,social,/cart
500386,S100418,1064,2024-12-13 18:29:00,search,mobile,email,/cart
500387,S100324,1116,2024-11-10 16:24:00,page_view,mobile,organic,/home
500388,S100305,1042,2025-01-10 04:01:00,search,desktop,email,/search
500389,S100779,1084,2025-01-01 17:16:00,page_view,mobile,direct,/search
500390,S100203,1091,2025-01-06 08:41:00,search,desktop,social,/product
500391,S100122,1100,2024-12-08 18:31:00,page_view,mobile,organic,/checkout
500392,S100569,1073,2024-11-02 02:47:00,search,tablet,social,/home
500393,S100446,1052,2024-11-03 01:13:00,page_view,mobile,social,/checkout
500394,S100712,,2024-12-02 05:01:00,page_view,tablet,direct,/checkout
500395,S100490,1079,2024-12-13 20:03:00,checkout,desktop,email,/cart
500396,S100432,1094,2025-01-16 02:28:00,page_view,mobile,social,/cart
500397,S100623,1045,2025-01-24 18:40:00,add_to_cart,mobile,social,/blog
500398,S100127,1086,2024-11-08 17:54:00,purchase,mobile,social,/home
500399,S100547,1034,2025-01-27 04:22:00,search,tablet,organic,/blog
500400,S100745,1032,2025-02-06 07:19:00,checkout,desktop,social,/home
500401,S100046,1092,2025-01-01 11:29:00,page_view,mobile,social,/search
500402,S100504,1067,2024-11-10 22:43:00,page_view,mobile,direct,/home
500403,S100114,1088,2024-11-27 04:13:00,page_view,mobile,social,/search
500404,S100415,1035,2025-01-01 22:10:00,page_view,desktop,social,/search
500405,S100766,1077,2025-02-18 06:44:00,page_view,desktop,direct,/home
500406,S100222,1057,2024-12-02 07:51:00,page_view,mobile,organic,/search
500407,S100635,1077,2024-11-28 10:11:00,search,mobile,email,/checkout
500408,S100502,1038,2024-12-05 06:16:00,purchase,mobile,direct,/search
500409,S100671,1092,2024-11-12 17:45:00,page_view,mobile,organic,/checkout
500410,S100095,1104,2024-11-22 00:33:00,page_view,mobile,email,/checkout
500411,S100106,1034,2025-01-26 22:31:00,page_view,mobile,social,/checkout
500412,S100631,1039,2025-01-20 12:16:00,page_view,mobile,direct,/product
500413,S100612,1085,2025-02-18 05:46:00,add_to_cart,desktop,social,/blog
500414,S100614,1090,2024-12-17 04:58:00,page_view,desktop,direct,/product
500415,S100677,1091,2025-01-12 14:50:00,page_view,tablet,email,/search
500416,S100697,1088,2025-02-22 15:25:00,add_to_cart,mobile,organic,/blog
500417,S100031,1051,2025-01-04 19:39:00,checkout,desktop,direct,/blog
500418,S100492,1051,2025-01-24 02:52:00,search,desktop,organic,/blog
500419,S100065,1033,2025-01-29 13:53:00,search,mobile,social,/home
500420,S100178,1021,2024-11-08 20:50:00,page_view,mobile,social,/search
500421,S100778,1089,2024-12-21 09:13:00,page_view,desktop,email,/product
500422,S100442,1012,2025-02-28 17:45:00,page_view,desktop,email,/blog
500423,S100548,,2025-02-11 03:23:00,page_view,mobile,ads,/blog
500424,S100200,1106,2024-12-29 00:17:00,purchase,mobile,ads,/cart
500425,S100048,1110,2024-12-13 08:25:00,search,desktop,email,/blog
500426,S100786,1117,2024-11-12 20:04:00,page_view,tablet,social,/blog
500427,S100679,1053,2025-02-26 14:44:00,page_view,desktop,organic,/cart
500428,S100262,1109,2025-01-24 22:24:00,page_view,mobile,email,/search
500429,S100132,1021,2025-02-03 16:02:00,search,mobile,organic,/product
500430,S100343,1003,2024-11-17 04:09:00,page_view,mobile,ads,/checkout
500431,S100175,1101,2024-11-23 23:27:00,page_view,desktop,organic,/product
500432,S100390,1010,2024-12-23 17:52:00,search,desktop,email,/search
500433,S100010,,2024-11-26 06:08:00,page_view,desktop,social,/product
500434,S100200,1087,2025-01-23 18:48:00,page_view,mobile,email,/cart
500435,S100002,1097,2024-12-20 04:15:00,page_view,tablet,direct,/blog
500436,S100213,1032,2025-01-02 23:33:00,page_view,desktop,direct,/blog
500437,S100306,1087,2024-12-11 21:40:00,page_view,tablet,direct,/checkout
500438,S100543,1006,2024-11-11 18:14:00,page_view,desktop,social,/search
500439,S100559,1108,2025-01-20 21:26:00,add_to_cart,desktop,email,/blog
500440,S100326,1022,2025-02-17 14:45:00,add_to_cart,desktop,direct,/search
500441,S100763,1090,2024-11-23 22:50:00,search,mobile,email,/home
500442,S100198,1029,2025-01-07 21:59:00,checkout,tablet,ads,/checkout
500443,S100600,1009,2025-01-30 23:36:00,page_view,mobile,direct,/search
500444,S100108,1062,2025-01-01 06:57:00,checkout,desktop,direct,/product
500445,S100290,1022,2024-12-04 09:10:00,page_view,tablet,social,/product
500446,S100107,1094,2024-11-04 14:06:00,page_view,mobile,email,/product
500447,S100407,1031,2025-02-04 23:13:00,page_view,desktop,social,/product
500448,S100551,1044,2025-02-10 05:09:00,page_view,mobile,social,/search
500449,S100051,1073,2024-12-31 16:49:00,purchase,desktop,email,/cart
500450,S100111,1037,2024-11-27 03:44:00,page_view,desktop,ads,/checkout
500451,S100294,1049,2025-01-30 05:26:00,page_view,desktop,email,/product
500452,S100579,1105,2024-11-01 21:33:00,page_view,desktop,ads,/search
500453,S100188,1023,2025-02-15 14:35:00,page_view,mobile,social,/blog
500454,S100720,1011,2024-12-05 04:12:00,page_view,mobile,ads,/blog
500455,S100064,1043,2024-12-23 06:36:00,page_view,mobile,ads,/search
500456,S100573,1055,2024-11-09 17:19:00,page_view,desktop,ads,/product
500457,S100464,1070,2024-12-16 07:11:00,checkout,mobile,direct,/home
500458,S100257,1048,2025-01-15 04:37:00,page_view,desktop,direct,/search
500459,S100645,1102,2025-02-27 03:16:00,page_view,mobile,social,/checkout
500460,S100633,1006,2024-11-16 02:27:00,search,desktop,email,/checkout
500461,S100330,1056,2025-02-20 22:41:00,purchase,mobile,ads,/home
500462,S100500,1050,2024-11-01 00:37:00,page_view,desktop,direct,/blog
500463,S100682,1084,2025-01-12 10:14:00,page_view,desktop,email,/blog
500464,S100209,,2025-01-07 22:47:00,purchase,tablet,ads,/search
500465,S100088,1066,2025-01-12 01:02:00,page_view,desktop,email,/home
500466,S100678,,2024-12-04 16:23:00,search,desktop,organic,/search
500467,S100027,1039,2024-11-20 14:07:00,page_view,desktop,ads,/search
500468,S100237,1004,2024-11-24 02:01:00,purchase,desktop,email,/home
500469,S100335,1022,2025-01-31 01:30:00,purchase,mobile,ads,/blog
500470,S100062,1051,2025-01-06 18:51:00,add_to_cart,desktop,ads,/cart
500471,S100766,1041,2025-02-10 07:46:00,page_view,desktop,organic,/product
500472,S100552,1013,2025-01-21 11:02:00,page_view,mobile,email,/product
500473,S100499,1056,2025-02-18 21:42:00,page_view,desktop,social,/product
500474,S100540,1044,2024-12-21 13:52:00,checkout,desktop,direct,/home
500475,S100790,1016,2024-11-15 20:23:00,checkout,tablet,ads,/search
500476,S100468,1038,2025-01-26 07:31:00,page_view,tablet,ads,/search
500477,S100591,1114,2025-02-17 03:32:00,search,mobile,ads,/checkout
500478,S100050,1039,2024-11-02 20:34:00,page_view,mobile,ads,/search
500479,S100111,1092,2025-01-19 05:40:00,page_view,mobile,direct,/blog
500480,S100300,1079,2025-01-15 22:49:00,search,mobile,social,/cart
500481,S100089,1055,2024-11-16 20:20:00,page_view,desktop,organic,/product
500482,S100228,1031,2025-02-17 20:18:00,page_view,mobile,social,/blog
500483,S100149,1048,2024-12-01 09:54:00,page_view,desktop,direct,/blog
500484,S100754,1076,2025-02-01 11:08:00,add_to_cart,desktop,email,/cart
500485,S100137,1045,2025-01-29 06:24:00,checkout,desktop,organic,/product
500486,S100134,1028,2024-11-27 01:55:00,purchase,mobile,organic,/home
500487,S100456,1015,2024-11-23 12:06:00,add_to_cart,mobile,email,/cart
500488,S100600,1113,2024-11-28 23:02:00,search,mobile,ads,/blog
500489,S100493,1057,2025-01-03 10:00:00,page_view,mobile,direct,/search
500490,S100526,1081,2025-02-16 03:28:00,purchase,tablet,email,/product
500491,S100332,1063,2024-11-22 00:44:00,search,desktop,social,/checkout
500492,S100361,1112,2025-02-14 00:43:00,add_to_cart,mobile,social,/cart
500493,S100173,1071,2025-01-02 22:27:00,add_to_cart,desktop,email,/blog
500494,S100601,1062,2025-02-09 23:25:00,checkout,mobile,direct,/home
500495,S100212,1119,2025-02-21 05:27:00,page_view,desktop,organic,/blog
500496,S100342,1093,2025-01-01 19:43:00,page_view,mobile,organic,/checkout
500497,S100060,1015,2025-02-23 10:12:00,search,desktop,ads,/home
500498,S100731,1023,2024-11-29 19:56:00,checkout,mobile,direct,/product
500499,S100060,1101,2024-11-11 19:37:00,add_to_cart,mobile,social,/cart
500500,S100677,1108,2024-11-11 10:15:00,page_view,mobile,social,/home
500501,S100523,1070,2025-01-03 06:24:00,page_view,mobile,ads,/checkout
500502,S100215,1072,2025-01-19 10:52:00,add_to_cart,desktop,social,/blog
500503,S100588,1082,2025-01-03 17:00:00,add_to_cart,mobile,ads,/checkout
500504,S100743,1057,2025-02-14 18:28:00,search,desktop,ads,/search
500505,S100623,1088,2024-12-17 06:40:00,page_view,desktop,email,/home
500506,S100577,1014,2024-12-28 18:30:00,purchase,desktop,organic,/cart
500507,S100693,,2025-01-29 22:36:00,search,desktop,direct,/cart
500508,S100422,1097,2025-02-02 13:18:00,add_to_cart,mobile,direct,/blog
500509,S100715,1081,2024-12-31 10:07:00,page_view,desktop,organic,/blog
500510,S100422,1041,2025-02-18 00:18:00,page_view,tablet,direct,/blog
500511,S100370,1021,2024-12-04 03:28:00,checkout,desktop,social,/search
500512,S100205,1053,2024-11-11 07:58:00,page_view,desktop,social,/checkout
500513,S100285,1085,2025-01-29 12:45:00,search,desktop,direct,/blog
500514,S100104,1082,2024-11-07 08:25:00,page_view,mobile,email,/home
500515,S100753,1050,2025-01-01 12:18:00,add_to_cart,desktop,direct,/blog
500516,S100746,1079,2024-11-13 15:46:00,page_view,desktop,ads,/checkout
500517,S100687,1105,2024-11-02 22:42:00,page_view,mobile,ads,/home
500518,S100722,1004,2024-11-17 17:59:00,purchase,desktop,organic,/home
500519,S100542,1058,2024-12-15 03:20:00,search,mobile,social,/home
500520,S100746,1098,2024-12-10 19:53:00,page_view,mobile,email,/checkout
500521,S100241,1071,2025-01-25 10:01:00,page_view,desktop,direct,/blog
500522,S100490,1084,2024-12-20 18:01:00,purchase,desktop,ads,/checkout
500523,S100664,1067,2024-12-06 21:52:00,page_view,desktop,social,/checkout
500524,S100707,,2025-01-30 08:05:00,search,tablet,social,/product
500525,S100497,1008,2024-12-18 10:05:00,page_view,mobile,email,/checkout
500526,S100434,1063,2025-01-20 01:18:00,checkout,desktop,email,/search
500527,S100780,1012,2025-02-23 17:21:00,add_to_cart,mobile,email,/product
500528,S100483,1021,2024-11-18 00:32:00,search,mobile,email,/home
500529,S100446,1050,2025-01-10 21:17:00,page_view,mobile,ads,/blog
500530,S100383,1020,2024-11-02 10:24:00,checkout,desktop,email,/cart
500531,S100509,,2025-01-06 09:34:00,page_view,mobile,social,/blog
500532,S100169,,2025-01-21 16:39:00,purchase,desktop,social,/product
500533,S100322,1044,2024-11-21 20:11:00,page_view,desktop,direct,/product
500534,S100473,1083,2024-12-20 09:52:00,add_to_cart,mobile,social,/home
500535,S100231,1069,2024-11-08 14:40:00,page_view,desktop,social,/checkout
500536,S100695,1105,2025-01-24 13:49:00,add_to_cart,mobile,ads,/checkout
500537,S100358,1081,2024-12-11 22:00:00,page_view,mobile,social,/product
500538,S100274,1001,2024-11-15 20:27:00,page_view,desktop,organic,/checkout
500539,S100031,1098,2025-02-10 15:56:00,page_view,mobile,social,/product
500540,S100176,1096,2024-12-15 10:00:00,page_view,desktop,direct,/blog
500541,S100064,1066,2025-01-25 09:54:00,page_view,desktop,direct,/cart
500542,S100709,1116,2024-11-23 15:48:00,page_view,mobile,email,/blog
500543,S100026,1117,2025-01-24 05:09:00,checkout,desktop,ads,/cart
500544,S100662,1068,2024-12-03 22:52:00,page_view,mobile,direct,/home
500545,S100478,1078,2024-11-29 12:58:00,add_to_cart,mobile,organic,/search
500546,S100267,,2025-02-27 06:27:00,page_view,mobile,organic,/search
500547,S100596,1039,2024-12-31 07:41:00,search,mobile,email,/blog
500548,S100065,1042,2024-11-20 09:49:00,page_view,mobile,ads,/checkout
500549,S100132,1024,2025-02-15 20:53:00,purchase,tablet,ads,/search
500550,S100365,1115,2025-02-15 07:44:00,checkout,mobile,social,/cart
500551,S100081,1096,2024-12-22 01:37:00,page_view,desktop,organic,/home
500552,S100327,1014,2025-02-10 15:35:00,add_to_cart,mobile,organic,/cart
500553,S100097,,2025-01-20 13:23:00,page_view,mobile,organic,/product
500554,S100584,1094,2025-02-08 13:35:00,search,mobile,organic,/checkout
500555,S100326,1110,2024-12-06 05:01:00,page_view,desktop,direct,/checkout
500556,S100541,1007,2024-12-06 01:51:00,page_view,mobile,ads,/search
500557,S100124,1065,2024-12-27 00:24:00,page_view,mobile,social,/product
500558,S100209,1090,2025-02-12 17:12:00,add_to_cart,desktop,direct,/search
500559,S100783,1070,2024-11-28 09:07:00,page_view,desktop,ads,/search
500560,S100724,1086,2025-01-07 11:40:00,add_to_cart,mobile,email,/search
500561,S100132,1105,2025-01-11 21:50:00,search,desktop,organic,/product
500562,S100502,1048,2025-02-04 20:39:00,page_view,mobile,social,/search
500563,S100156,1109,2025-02-04 15:33:00,add_to_cart,desktop,ads,/checkout
500564,S100558,1021,2024-12-25 03:12:00,add_to_cart,mobile,email,/search
500565,S100381,1035,2024-12-16 20:46:00,checkout,mobile,organic,/product
500566,S100021,1006,2025-01-14 05:58:00,search,mobile,email,/product
500567,S100594,1047,2024-11-25 10:40:00,add_to_cart,tablet,email,/cart
500568,S100418,1049,2024-12-17 20:02:00,add_to_cart,mobile,direct,/search
500569,S100471,1104,2025-01-03 05:50:00,page_view,tablet,email,/product
500570,S100233,1084,2024-12-11 09:28:00,page_view,mobile,direct,/blog
500571,S100571,1056,2024-12-04 13:22:00,page_view,mobile,direct,/search
500572,S100453,1084,2025-02-26 04:48:00,page_view,mobile,email,/home
500573,S100699,1007,2024-12-19 18:46:00,page_view,mobile,ads,/checkout
500574,S100569,1024,2025-02-27 00:44:00,purchase,desktop,email,/checkout
500575,S100770,1081,2024-11-11 19:43:00,page_view,desktop,email,/blog
500576,S100161,1083,2024-12-28 10:40:00,add_to_cart,desktop,ads,/search
500577,S100300,1100,2025-02-17 06:45:00,add_to_cart,desktop,organic,/checkout
500578,S100305,1052,2025-02-04 06:21:00,page_view,mobile,social,/checkout
500579,S100001,1093,2024-12-12 11:57:00,page_view,tablet,organic,/home
500580,S100270,1088,2024-11-05 14:59:00,search,mobile,email,/checkout
500581,S100420,,2024-11-01 20:38:00,add_to_cart,desktop,organic,/checkout
500582,S100142,1028,2025-01-24 05:10:00,purchase,desktop,social,/product
500583,S100699,1071,2025-01-22 18:51:00,page_view,tablet,organic,/checkout
500584,S100735,1078,2024-11-11 11:04:00,checkout,desktop,social,/search
500585,S100691,,2025-02-21 15:07:00,page_view,tablet,organic,/checkout
500586,S100534,1026,2025-02-22 05:04:00,add_to_cart,desktop,direct,/search
500587,S100036,1068,2025-02-03 22:12:00,search,mobile,email,/checkout
500588,S100106,1045,2025-01-09 07:10:00,page_view,mobile,social,/search
500589,S100296,1068,2025-01-11 12:25:00,page_view,desktop,email,/checkout
500590,S100740,1030,2024-12-01 17:38:00,page_view,desktop,direct,/blog
500591,S100096,1007,2025-02-03 03:02:00,page_view,mobile,organic,/search
500592,S100280,1074,2025-02-15 07:15:00,add_to_cart,mobile,email,/checkout
500593,S100109,1044,2025-02-19 04:03:00,page_view,mobile,organic,/home
500594,S100548,1024,2024-11-18 03:08:00,search,desktop,organic,/product
500595,S100551,1042,2024-12-24 15:39:00,page_view,mobile,email,/product
500596,S100596,1007,2025-01-17 21:52:00,add_to_cart,desktop,social,/product
500597,S100187,,2025-01-07 01:36:00,add_to_cart,mobile,social,/product
500598,S100751,1075,2025-01-13 06:01:00,add_to_cart,mobile,email,/home
500599,S100487,1105,2025-01-17 10:25:00,search,tablet,social,/blog
500600,S100353,1055,2025-02-22 06:38:00,page_view,mobile,ads,/blog
500601,S100018,1116,2024-11-04 17:57:00,add_to_cart,mobile,organic,/home
500602,S100392,1062,2025-01-09 09:25:00,page_view,mobile,email,/checkout
500603,S100260,1074,2024-12-28 23:21:00,page_view,mobile,direct,/home
500604,S100409,1064,2025-02-15 11:05:00,page_view,desktop,email,/product
500605,S100402,1095,2024-12-12 21:08:00,search,mobile,email,/blog
500606,S100669,1073,2024-11-01 18:50:00,add_to_cart,desktop,organic,/cart
500607,S100483,1035,2025-01-26 07:33:00,search,mobile,direct,/checkout
500608,S100303,1019,2024-11-10 18:31:00,page_view,desktop,organic,/search
500609,S100623,1078,2024-12-30 09:17:00,page_view,desktop,social,/blog
500610,S100655,1063,2025-01-16 13:20:00,checkout,tablet,email,/product
500611,S100767,1013,2024-11-02 11:18:00,search,tablet,organic,/blog
500612,S100017,1051,2025-01-31 11:35:00,page_view,mobile,ads,/product
500613,S100183,1066,2024-12-14 08:08:00,search,mobile,email,/product
500614,S100404,1107,2024-12-06 23:06:00,page_view,desktop,social,/blog
500615,S100798,1010,2024-12-27 10:31:00,page_view,mobile,organic,/blog
500616,S100130,1045,2024-11-14 07:18:00,page_view,mobile,organic,/blog
500617,S100478,1106,2024-11-22 14:07:00,page_view,mobile,ads,/home
500618,S100792,1084,2025-01-01 04:34:00,page_view,mobile,social,/blog
500619,S100756,1038,2024-11-14 19:14:00,checkout,mobile,ads,/search
500620,S100007,1109,2024-12-28 22:43:00,search,mobile,email,/checkout
500621,S100704,1064,2024-11-29 08:21:00,page_view,mobile,direct,/product
500622,S100317,1064,2025-01-20 07:55:00,add_to_cart,desktop,organic,/blog
500623,S100390,,2024-12-13 01:42:00,purchase,mobile,ads,/search
500624,S100518,,2025-01-25 03:23:00,page_view,tablet,organic,/cart
500625,S100135,1046,2025-02-15 20:19:00,add_to_cart,mobile,organic,/blog
500626,S100530,1019,2025-02-15 02:17:00,search,desktop,ads,/home
500627,S100650,1042,2024-12-19 04:21:00,page_view,mobile,organic,/product
500628,S100366,1004,2025-01-17 15:20:00,page_view,mobile,social,/search
500629,S100488,1003,2025-01-30 20:05:00,page_view,mobile,social,/blog
500630,S100688,1051,2024-12-27 22:58:00,add_to_cart,mobile,direct,/search
500631,S100010,,2025-01-09 20:32:00,page_view,desktop,social,/product
500632,S100552,1112,2025-01-03 15:06:00,search,desktop,ads,/search
500633,S100445,1066,2024-12-30 20:57:00,add_to_cart,mobile,social,/search
500634,S100113,1073,2025-02-22 10:04:00,page_view,mobile,direct,/blog
500635,S100691,1001,2024-12-21 13:19:00,checkout,mobile,email,/blog
500636,S100705,1028,2024-12-14 04:25:00,checkout,mobile,email,/checkout
